p=0.6572_k=1.964343,p=0.6572_k=1.2345,p=0.6572_k=2.7852,p=0.6572_k=3.321,p=0.6572_k=3.4729,p=0.6572_k=3.8342,p=0.5_k=1.964343,p=0.5_k=1.2345,p=0.5_k=2.7852,p=0.5_k=3.321,p=0.5_k=3.4729,p=0.5_k=3.8342,p=0.892_k=1.964343,p=0.892_k=1.2345,p=0.892_k=2.7852,p=0.892_k=3.321,p=0.892_k=3.4729,p=0.892_k=3.8342,p=0.121_k=1.964343,p=0.121_k=1.2345,p=0.121_k=2.7852,p=0.121_k=3.321,p=0.121_k=3.4729,p=0.121_k=3.8342,p=0.9932_k=1.964343,p=0.9932_k=1.2345,p=0.9932_k=2.7852,p=0.9932_k=3.321,p=0.9932_k=3.4729,p=0.9932_k=3.8342,p=0.893_k=1.964343,p=0.893_k=1.2345,p=0.893_k=2.7852,p=0.893_k=3.321,p=0.893_k=3.4729,p=0.893_k=3.8342,p=0.891_k=1.964343,p=0.891_k=1.2345,p=0.891_k=2.7852,p=0.891_k=3.321,p=0.891_k=3.4729,p=0.891_k=3.8342
0.4909239374182614,0.18996575264301782,0.6409536641774408,0.8278721739823683,0.8669574184177274,0.15258230515995358,0.49092393741826146,0.18996750724673703,0.6409835923151974,0.8278721849507655,0.8670081882207089,0.495764554901369,0.49092393741826146,0.1899302527505523,0.6409947007987794,0.4732418479689548,0.48132195267489436,0.7295822176285818,0.4909239374182614,0.18993713562221254,0.6409864081590895,0.4732418968985857,0.40069345877285145,0.4959406480730981,0.4909239374182614,0.18807075663969386,0.6409295431677351,0.8278721750622724,0.8669608828742369,0.958481201809297,0.4909239374182614,0.1899296383342742,0.6409951763057632,0.4732416136536244,0.48131226988693826,0.5105997622078311,0.4909239374182614,0.18993085353658148,0.6409941991609509,0.47324202073536825,0.4812870416444139,0.15263545164888262
0.4909239374182614,0.18996333596751722,0.6409638261984558,0.473241960430739,0.40057211068054105,0.4957656845153793,0.49092393741826146,0.18996467906822084,0.6409403250789972,0.47324193654456415,0.40044269900332485,0.9584812183046675,0.49092393741826146,0.18993616014729925,0.6409316008543249,0.827872168316913,0.8670134112805697,0.7564570069081487,0.4909239374182614,0.18994142935522765,0.6409381136761431,0.8278721770130533,0.8339759925286888,0.9584868187561857,0.4909239374182614,0.1885083316402153,0.6409827636299282,0.4732419580790028,0.4005632803876338,0.15258194140800288,0.4909239374182614,0.18993568977295194,0.640931227391993,0.8278721266724187,0.8670121547683335,0.9581192086167292,0.4909239374182614,0.18993662008593146,0.6409319948384101,0.8278721990221819,0.8670088779008995,0.49590726325830187
0.4909239374182614,0.1899614860566998,0.6409558470141646,0.8278721883044393,0.8338922399194004,0.9584812549886068,0.49092393741826146,0.18996251417190257,0.6409742991400085,0.8278721840592216,0.8338028092464264,0.15258188341329368,0.49092393741826146,0.18994068258390354,0.6409811482643509,0.47324197276855384,0.4004293844647184,0.7063739129926963,0.4909239374182614,0.1899447163792202,0.6409760352854712,0.4732419538307347,0.4808578604638378,0.15256219312828131,0.4909239374182614,0.18884509509963956,0.6409409758726327,0.8278721878864724,0.8338861413932778,0.4957647154295316,0.4909239374182614,0.18994032248966802,0.6409814414488442,0.4732420634588853,0.40043258756242944,0.15385414088806704,0.4909239374182614,0.18994103468856788,0.640980838968529,0.47324190590085946,0.40044094089274307,0.9584857752557638
0.4909239374182614,0.18996006998177417,0.6409621122910051,0.473241929241178,0.4810521195811239,0.15258175443925726,0.49092393741826146,0.18996085698732879,0.6409476230942202,0.4732419384861035,0.4812594948361665,0.495764560923457,0.49092393741826146,0.1899441446992367,0.6409422444610381,0.8278721904972002,0.8337936015593937,0.7952506859719496,0.4909239374182614,0.18994723269651526,0.640946259719898,0.8278721871314408,0.8669524547517365,0.49571210173962815,0.4909239374182614,0.18910395075563463,0.6409737882046589,0.47324193015139576,0.4810662628410112,0.9584812235183768,0.4909239374182614,0.18994386903381222,0.6409420142167456,0.8278722066152768,0.8337958167783922,0.49914782814702746,0.4909239374182614,0.1899444142480401,0.640942487357396,0.8278721786130029,0.8338015934932558,0.15256586192583435
0.4909239374182614,0.18995898599505548,0.6409571928087854,0.8278721827612121,0.8669781518975831,0.49576421731836384,0.49092393741826146,0.189959588438061,0.6409685693637985,0.8278721844042857,0.8670052948287811,0.9584812185002591,0.49092393741826146,0.1899467950599376,0.6409727922344489,0.4732419244659433,0.4812808428178084,0.6243114077549661,0.4909239374182614,0.18994915899625842,0.6409696397910286,0.47324193179564855,0.4005847620505712,0.958479504124688,0.4909239374182614,0.1893027316835606,0.6409480243224578,0.8278721829229825,0.8669800125716962,0.15258186508284363,0.4909239374182614,0.18994658403026843,0.6409729730001725,0.47324188936517025,0.4812757068961573,0.9585472156159727,0.4909239374182614,0.18994700140697915,0.6409726015352176,0.47324195034648114,0.4812623135882564,0.49572187643627674
0.4909239374182614,0.18995815621414308,0.6409610555943345,0.47324194131281383,0.40051926342801203,0.9584812073398425,0.49092393741826146,0.18995861737855255,0.6409521224999845,0.4732419377346482,0.40045007470905514,0.15258188272562914,0.49092393741826146,0.18994882397634544,0.6409488064355697,0.8278721819125233,0.8670080720658756,0.8992988570749662,0.4909239374182614,0.18995063361320116,0.640951281942399,0.8278721832152106,0.833900976478545,0.15258791014578213,0.4909239374182614,0.18945526761023718,0.6409682543451624,0.47324194096052213,0.40051452063796694,0.4957645120885506,0.4909239374182614,0.1899486624285705,0.6409486644847037,0.8278721756741594,0.8670074042041905,0.15234983221912565,0.4909239374182614,0.18994898193936136,0.6409489561867772,0.8278721865121951,0.867005661711948,0.9584798251632695
0.4909239374182614,0.18995752102325394,0.6409580225401219,0.8278721849066684,0.8338557335781469,0.15258192196361522,0.49092393741826146,0.1899578740412627,0.6409650366680896,0.8278721842707316,0.8338079093956348,0.4957645590914217,0.49092393741826146,0.18995037715011756,0.6409676402776143,0.4732419431610264,0.40044299510116865,0.34722677286443887,0.4909239374182614,0.18995176245268197,0.640965696638066,0.47324194032412903,0.48103185793608866,0.4957806168498253,0.4909239374182614,0.1895722509588462,0.6409523698685076,0.8278721848440566,0.8338524563587382,0.9584812169141391,0.4909239374182614,0.18995025348262176,0.640967751729036,0.47324195674648006,0.4004446975890296,0.4951461373401277,0.4909239374182614,0.1899504980733587,0.6409675227017044,0.47324193314419677,0.4004491394700588,0.1525867814365843
0.4909239374182614,0.1899570347883782,0.6409604040973724,0.4732419366405958,0.4811367785873363,0.4957646636269468,0.49092393741826146,0.1899573050217028,0.6409548965191897,0.4732419380254924,0.48124766990936974,0.9584812184407564,0.49092393741826146,0.18995156612706207,0.6409528520637316,0.8278721852351458,0.8338030139992912,0.8690610797328417,0.4909239374182614,0.18995262659114837,0.6409543782886694,0.8278721847309524,0.8669754838734535,0.958481738992921,0.4909239374182614,0.18966192928586179,0.640964842444123,0.47324193677694715,0.48114437807824323,0.15258188830213743,0.4909239374182614,0.189951471458027,0.6409527645468981,0.8278721876496472,0.8338041912647643,0.9584596663142515,0.4909239374182614,0.1899516586952989,0.6409529443897231,0.8278721834548841,0.8338072627179727,0.4957776098565571
0.4909239374182614,0.18995666257777816,0.6409585341005201,0.8278721840762889,0.8669892688251868,0.9584812218359295,0.49092393741826146,0.18995686944023898,0.6409628585985612,0.8278721843224226,0.867003755118454,0.15258188293482988,0.49092393741826146,0.1899524763020525,0.6409644638425519,0.47324193592526154,0.48125902011086225,0.4363086458648142,0.4909239374182614,0.18995328809608492,0.6409632654995425,0.47324193702325723,0.4005260640816651,0.1525800527674458,0.4909239374182614,0.18973065296286906,0.6409550490298884,0.8278721841005222,0.8669902643111586,0.49576457394802637,0.4909239374182614,0.18995240383198783,0.6409645325575773,0.47324193066713655,0.4812562905819387,0.1526576544947111,0.4909239374182614,0.1899525471639143,0.640964391351505,0.4732419398021856,0.4812491692708028,0.9584816416642253
0.4909239374182614,0.18995637765185144,0.6409600024232205,0.47324193844893553,0.4004909264300719,0.15258187099802112,0.49092393741826146,0.18995653600439183,0.640956606795085,0.47324193791292357,0.400453999646284,0.495764559648762,0.49092393741826146,0.1899531730487074,0.6409553463190123,0.8278721839491546,0.8670052330340496,0.9429962280221883,0.4909239374182614,0.189953794482181,0.6409562872880358,0.8278721841442982,0.8338604324876265,0.49575968381179175,0.4909239374182614,0.18978330491095866,0.6409627388508848,0.4732419383961621,0.4004883888989786,0.9584812189232841,0.4909239374182614,0.18995311757233477,0.6409552923620063,0.8278721830146436,0.8670048777023981,0.495966403761407,0.4909239374182614,0.18995322729397626,0.6409554032410301,0.8278721846381888,0.8670039504023749,0.1525803949577173
0.4909239374182614,0.18995615954180908,0.6409588494969586,0.8278721843976798,0.8338361506804776,0.4957645278474187,0.49092393741826146,0.18995628076028417,0.6409615157242722,0.827872184302416,0.833810623255175,0.9584812184588584,0.49092393741826146,0.18995370641278375,0.6409625054263519,0.4732419387257993,0.40045023223279586,0.20610489793579823,0.4909239374182614,0.18995418212312087,0.6409617665960289,0.4732419383008299,0.48112588223223274,0.9584810600051483,0.4909239374182614,0.1898236357776764,0.6409567008232566,0.8278721843883006,0.8338343967924371,0.15258188123835068,0.4909239374182614,0.18995366394530516,0.6409625477921796,0.47324194076090925,0.40045113802424165,0.9584876179547266,0.4909239374182614,0.1899537479378381,0.6409624607324462,0.47324193722527097,0.40045350184113576,0.4957605954593078
0.4909239374182614,0.1899559925790138,0.6409597547751049,0.47324193774903384,0.4811821879420266,0.9584812174259769,0.49092393741826146,0.18995608537152528,0.6409576612411504,0.47324193795649233,0.4812413776295368,0.15258188287118668,0.49092393741826146,0.18995411470562829,0.6409568841124459,0.8278721844468858,0.8338080183159489,0.6273735400133627,0.4909239374182614,0.18995447886365696,0.6409574642534545,0.8278721843713573,0.8669878407706226,0.15258243996539742,0.4909239374182614,0.18985452418956936,0.6409614418947674,0.4732419377694593,0.4811862547752598,0.49576455512910195,0.4909239374182614,0.1899540821965886,0.6409568508460498,0.8278721848085802,0.8338086446251101,0.1525593832553938,0.4909239374182614,0.18995414649323372,0.640956919206879,0.8278721841802015,0.8338102790585887,0.9584810896454938
0.4909239374182614,0.18995586476925314,0.640959043950979,0.8278721842732885,0.8669952112051005,0.15258188650260923,0.49092393741826146,0.18995593580178513,0.6409606877862764,0.8278721843101594,0.867002935411917,0.4957645594792075,0.49092393741826146,0.18995442725535014,0.640961297978714,0.4732419376418766,0.4812474173707208,0.8963438675175771,0.4909239374182614,0.18995470601935577,0.6409608424590468,0.47324193780635704,0.40049456658271787,0.495766043655595,0.4909239374182614,0.18987817814347,0.6409577192129503,0.8278721842769187,0.8669957427021192,0.958481218312064,0.4909239374182614,0.189954402369572,0.640961324099027,0.4732419368542051,0.4812459652316513,0.4957046153872807,0.4909239374182614,0.18995445158886548,0.6409612704230451,0.4732419382226423,0.4812421756770751,0.1525823357553883
0.4909239374182614,0.18995576693103314,0.640959602090252,0.4732419380199243,0.4004757789786195,0.49576456915382955,0.49092393741826146,0.18995582130635696,0.6409583113461133,0.47324193793962943,0.4004560891863132,0.9584812184533512,0.49092393741826146,0.18995466651307016,0.6409578322174495,0.8278721842542436,0.8670037222250899,0.35624142161149264,0.4909239374182614,0.18995487990752277,0.6409581898958403,0.8278721842834762,0.8338386665992121,0.9584812666495475,0.4909239374182614,0.18989629044855333,0.6409606422673572,0.4732419380120187,0.4004744241516958,0.1525818833872888,0.4909239374182614,0.18995464746294355,0.6409578117074953,0.8278721841142531,0.867003533074201,0.9584792577486587,0.4909239374182614,0.18995468514043673,0.6409578538544566,0.8278721843574615,0.8670030393902234,0.49576576602583133
0.4909239374182614,0.1899556920359647,0.6409591638393992,0.827872184321433,0.8338256804177506,0.9584812187675736,0.49092393741826146,0.18995573366022855,0.6409601773288219,0.8278721843071624,0.8338120680035891,0.15258188289054883,0.49092393741826146,0.18995484966538692,0.6409605535372196,0.47324193806139886,0.4004540834958953,0.8793103950438966,0.4909239374182614,0.18995501301919565,0.640960272690828,0.47324193799773817,0.4811763541104939,0.1525817134415157,0.4909239374182614,0.1899101584685423,0.6409583470879004,0.8278721843200278,0.8338247438529413,0.4957645608541764,0.4909239374182614,0.1899548350824778,0.6409605696414603,0.47324193836625983,0.40045456566681903,0.15258877635543505,0.4909239374182614,0.18995486392467148,0.640960536548024,0.4732419378366185,0.4004558241321605,0.9584812576352603
0.4909239374182614,0.18995563470384194,0.6409595079540332,0.47324193791507874,0.48120646557865315,0.15258188178580018,0.49092393741826146,0.18995566656718868,0.6409587121603659,0.47324193794615615,0.48123802785487024,0.495764559530791,0.49092393741826146,0.18995498986879716,0.6409584167594179,0.8278721843288042,0.8338106812310029,0.4068991999522819,0.4909239374182614,0.18995511491634595,0.6409586372816575,0.8278721843174899,0.8669944485773607,0.4957641080945492,0.4909239374182614,0.18992077622596987,0.6409601492645751,0.47324193791813873,0.48120863717570345,0.958481218498009,0.4909239374182614,0.1899549787055584,0.6409584041142601,0.8278721843829862,0.8338110146157216,0.495782924511641,0.4909239374182614,0.18995500078430028,0.6409584300994469,0.8278721842888546,0.8338118847416978,0.1525817451341063
0.4909239374182614,0.18995559081613253,0.6409592377552623,0.8278721843027991,0.8669983823608046,0.4957645565875846,0.49092393741826146,0.1899556152075085,0.6409598626113571,0.8278721843083224,0.8670024989186157,0.9584812184550267,0.49092393741826146,0.18995509719469042,0.6409600945588779,0.4732419378990263,0.48124124320782413,0.9253160785590465,0.4909239374182614,0.189955192918711,0.6409599214058345,0.4732419379236657,0.4004777229721631,0.9584812037920243,0.4909239374182614,0.1899289051673714,0.6409587341965386,0.8278721843033429,0.866998665816305,0.15258188273354004,0.4909239374182614,0.18995508864921834,0.6409601044877892,0.4732419377810327,0.4812404702275536,0.9584818136390189,0.4909239374182614,0.18995510555052023,0.6409600840843565,0.4732419379860256,0.48123845276428345,0.4957641925281194
0.4909239374182614,0.18995555722010887,0.6409594499153617,0.4732419379556583,0.4004676954288969,0.9584812183594342,0.49092393741826146,0.18995557589169784,0.6409589592776823,0.4732419379436299,0.4004572018633792,0.1525818828846583,0.49092393741826146,0.18995517935276876,0.6409587771516853,0.8278721842999461,0.8670029178975601,0.26496711979230403,0.4909239374182614,0.189955252629578,0.6409589131120833,0.8278721843043253,0.8338270242394129,0.15258193443709597,0.4909239374182614,0.18993512848630473,0.6409598453086319,0.473241937954474,0.4004669728729489,0.49576455911249745,0.4909239374182614,0.1899551728112024,0.640958769355463,0.8278721842789756,0.8670028171803507,0.1525797903250786,0.4909239374182614,0.1899551857491636,0.6409587853763222,0.8278721843154083,0.8670025542908687,0.9584812065346116
0.4909239374182614,0.18995553150236327,0.6409592833272668,0.8278721843100112,0.8338200922322808,0.15258188322074379,0.49092393741826146,0.18995554579545912,0.6409596685755571,0.8278721843078733,0.8338128373176714,0.49576455951509774,0.49092393741826146,0.18995524224484045,0.6409598115803946,0.4732419379618712,0.4004561338326669,0.7467470482874121,0.4909239374182614,0.1899552983382798,0.6409597048246773,0.47324193795233455,0.48120334967135436,0.495764696858055,0.4909239374182614,0.18993989279697002,0.64095897286383,0.8278721843098006,0.833819592704794,0.9584812184414409,0.4909239374182614,0.189955237237267,0.6409598177019629,0.4732419380075393,0.40045639057377774,0.4957589846243505,0.4909239374182614,0.18995524714128487,0.640959805122436,0.47324193792819874,0.4004570607125211,0.1525819247946603
0.4909239374182614,0.18995551181543513,0.6409594141322481,0.47324193793995223,0.48121942271991336,0.495764560410477,0.49092393741826146,0.18995552275679678,0.6409591116350345,0.47324193794460784,0.48123624412744426,0.9584812184545171,0.49092393741826146,0.18995529038875808,0.6409589993473306,0.8278721843111153,0.8338120988726112,0.7251081613938297,0.4909239374182614,0.18995533332831047,0.6409590831721586,0.8278721843094204,0.8669979755886021,0.9584812229152136,0.4909239374182614,0.18994354008777764,0.6409596579077436,0.47324193794041086,0.48122058094725345,0.15258188293242347,0.4909239374182614,0.18995528655545804,0.6409589945406595,0.8278721843192318,0.8338122763862121,0.958481037268187,0.4909239374182614,0.18995529413698875,0.6409590044181359,0.8278721843051309,0.8338127397252824,0.4957646711692494
0.4909239374182614,0.18995549674509526,0.6409593114241826,0.8278721843072199,0.867000073152842,0.958481218483598,0.49092393741826146,0.1899555051207057,0.6409595489448369,0.8278721843080472,0.8670022664577264,0.15258188288644994,0.49092393741826146,0.18995532724294859,0.6409596371129536,0.47324193793754776,0.4812379562822034,0.7642569595568273,0.4909239374182614,0.1899553601131903,0.640959571293846,0.4732419379412387,0.40046873233027147,0.15258186720345526,0.4909239374182614,0.1899463322125417,0.6409591200114199,0.8278721843073011,0.8670002242344618,0.495764559642351,0.4909239374182614,0.1899553243085559,0.640959640887142,0.47324193791987224,0.4812375447004655,0.15258251990437147,0.4909239374182614,0.18995533011222057,0.6409596331313672,0.4732419379505802,0.48123647040485173,0.9584812220808903
0.4909239374182614,0.1899554852087522,0.6409593920705591,0.473241937946031,0.40046338542544274,0.15258188278420656,0.49092393741826146,0.1899554916202809,0.6409592055692441,0.47324193794422925,0.40045779443527846,0.495764559519871,0.49092393741826146,0.18995535545484404,0.6409591363395227,0.8278721843067924,0.8670024895914694,0.6908011399069108,0.4909239374182614,0.18995538061702252,0.6409591880207768,0.8278721843074484,0.8338208090711099,0.49576451773815955,0.4909239374182614,0.1899484696565116,0.6409595423677102,0.47324193794585395,0.4004630003018305,0.9584812184586501,0.4909239374182614,0.18995535320856557,0.6409591333760241,0.827872184303651,0.8670024359546177,0.4957662566239345,0.4909239374182614,0.18995535765127258,0.6409591394658705,0.8278721843091086,0.8670022959481237,0.15258187013678395
0.4909239374182614,0.1899554763776828,0.6409593287470265,0.8278721843083,0.8338171125266963,0.4957645592474802,0.49092393741826146,0.18995548128570738,0.6409594751877989,0.8278721843079799,0.8338132470232509,0.958481218454672,0.49092393741826146,0.1899553770510574,0.6409595295469046,0.4732419379469618,0.4004572256394496,0.8189656614741987,0.4909239374182614,0.18995539631270997,0.6409594889668399,0.4732419379455334,0.4812177606215005,0.9584812170976349,0.4909239374182614,0.18995010591233538,0.6409592107336108,0.8278721843082687,0.8338168462665746,0.15258188287191896,0.4909239374182614,0.18995537533153073,0.6409595318738401,0.47324193795380304,0.4004573623665271,0.9584812735639596,0.4909239374182614,0.18995537873242394,0.6409595270921001,0.4732419379419179,0.40045771926058565,0.4957645255529613
0.4909239374182614,0.18995546961749993,0.6409593784686656,0.4732419379436787,0.4812263315762708,0.9584812184458251,0.49092393741826146,0.18995547337459237,0.6409592634833341,0.4732419379443757,0.4812352941846497,0.15258188288590502,0.49092393741826146,0.18995539358296307,0.6409592208005201,0.8278721843084655,0.8338128537565482,0.5684619688538134,0.4909239374182614,0.189955408327761,0.6409592526640215,0.8278721843082116,0.8669998563289363,0.15258188765699982,0.4909239374182614,0.1899513584910534,0.6409594711327425,0.4732419379437469,0.48122694893390533,0.4957645594811584,0.4909239374182614,0.1899553922666651,0.6409592189734081,0.8278721843096813,0.8338129482901594,0.15258168913170256,0.4909239374182614,0.18995539487004942,0.6409592227280351,0.827872184307569,0.83381319504743,0.9584812173514548
0.4909239374182614,0.18995546444258035,0.6409593394272355,0.827872184307882,0.8670009742206725,0.1525818829170092,0.49092393741826146,0.18995546731863439,0.6409594297136949,0.8278721843080058,0.8670021426492174,0.49576455951841925,0.49092393741826146,0.18995540623813936,0.6409594632282132,0.4732419379433182,0.4812362060123095,0.9405789467101726,0.4909239374182614,0.18995541752528391,0.6409594382090132,0.47324193794387115,0.40046393813307246,0.4957645722292888,0.4909239374182614,0.18995231735464482,0.640959266667367,0.8278721843078941,0.8670010547216398,0.9584812184534147,0.4909239374182614,0.1899554052305131,0.6409594646628601,0.47324193794067054,0.481235986826901,0.4957640433297433,0.4909239374182614,0.18995540722340418,0.64095946171473,0.4732419379452706,0.4812354146957813,0.15258188676461554
0.4909239374182614,0.18995546048117967,0.6409593700825669,0.47324193794458896,0.40046108850240936,0.4957645596012851,0.49092393741826146,0.1899554626827989,0.6409592991896249,0.4732419379443194,0.40045811003850934,0.9584812184546249,0.49092393741826146,0.18995541592567836,0.6409592728740083,0.8278721843078181,0.8670022614902029,0.21429417307654736,0.4909239374182614,0.1899554245659885,0.6409592925190972,0.8278721843079162,0.8338174946463657,0.9584812188674612,0.4909239374182614,0.1899530513732696,0.6409594272135939,0.47324193794456265,0.40046088329613405,0.15258188289032554,0.4909239374182614,0.18995541515434033,0.6409592717475227,0.8278721843073474,0.8670022329236982,0.9584812016882845,0.4909239374182614,0.18995541667989865,0.6409592740623963,0.827872184308165,0.8670021583560928,0.4957645698518512
0.4909239374182614,0.18995545744872758,0.640959346012001,0.8278721843080439,0.8338155245044094,0.9584812184573162,0.49092393741826146,0.18995545913406706,0.6409594016771304,0.8278721843079959,0.8338134652310583,0.1525818828860709,0.49092393741826146,0.18995542334149032,0.6409594223401421,0.47324193794472824,0.40045780709811346,0.6455726143273472,0.4909239374182614,0.1899554299556483,0.6409594069148264,0.4732419379445145,0.48122544558281927,0.15258188143461382,0.4909239374182614,0.18995361326953455,0.6409593011527052,0.827872184308039,0.833815382629288,0.49576455953019605,0.4909239374182614,0.189955422751031,0.6409594232246582,0.4732419379457532,0.4004578799176822,0.15258194183346044,0.4909239374182614,0.18995542391884598,0.6409594214070204,0.4732419379439727,0.40045806999974337,0.9584812187902446
0.4909239374182614,0.18995545512738563,0.6409593649122095,0.4732419379442365,0.48123001359870526,0.15258188287660882,0.49092393741826146,0.1899554564175129,0.6409593212039445,0.47324193794434094,0.481234788247851,0.49576455951886117,0.49092393741826146,0.18995542901829487,0.6409593049793413,0.8278721843080685,0.8338132557783378,0.8772979876373856,0.4909239374182614,0.18995543408143314,0.6409593170913042,0.8278721843080307,0.8670008586860426,0.4957645556519747,0.4909239374182614,0.18995404340405989,0.6409594001357204,0.4732419379442471,0.48123034255254354,0.9584812184550073,0.4909239374182614,0.18995542856629824,0.6409593042848191,0.8278721843082507,0.8338133061257811,0.49576471656301047,0.4909239374182614,0.18995542946026067,0.6409593057120289,0.8278721843079342,0.8338134375483277,0.15258188170609313
0.4909239374182614,0.18995545335039837,0.6409593500717659,0.8278721843079812,0.8670014543024888,0.4957645594936529,0.49092393741826146,0.1899554543379908,0.6409593843914924,0.8278721843079998,0.8670020767066036,0.9584812184546393,0.49092393741826146,0.18995543336388906,0.6409593971310468,0.4732419379441828,0.48123527388510456,0.4127371694097084,0.4909239374182614,0.1899554372397216,0.6409593876207367,0.4732419379442653,0.40046138301346346,0.9584812183290462,0.4909239374182614,0.18995437267375864,0.64095932241426,0.8278721843079829,0.8670014971886709,0.1525818828847262,0.4909239374182614,0.18995543301788562,0.6409593976763854,0.47324193794378605,0.481235157149508,0.9584812235551897,0.4909239374182614,0.1899554337022139,0.6409593965557407,0.47324193794447533,0.48123485243307074,0.49576455637523387
0.4909239374182614,0.18995545199011465,0.6409593617244823,0.47324193794437314,0.4004598647176737,0.9584812184538206,0.49092393741826146,0.18995545274611667,0.640959334776631,0.47324193794433245,0.4004582781343596,0.15258188288602018,0.49092393741826146,0.18995543669044157,0.6409593247735305,0.8278721843079716,0.8670021400034564,0.9293533276951964,0.4909239374182614,0.1899554396573915,0.6409593322410279,0.8278721843079863,0.8338157281223867,0.15258188332758255,0.4909239374182614,0.1899546247307207,0.6409593834411528,0.47324193794436925,0.4004597553956984,0.4957645595152787,0.4909239374182614,0.18995543642557594,0.6409593243453304,0.8278721843079012,0.8670021247885545,0.15258186495341625,0.4909239374182614,0.18995543694942926,0.6409593252252609,0.8278721843080236,0.8670020850724528,0.9584812183525372
0.4909239374182614,0.1899554509488175,0.6409593525747694,0.8278721843080056,0.8338146784021344,0.15258188288889848,0.49092393741826146,0.18995545152753704,0.640959373734221,0.8278721843079981,0.8338135814521049,0.49576455951872606,0.49092393741826146,0.18995543923691766,0.6409593815886541,0.47324193794439384,0.4004581167828806,0.2517371616127324,0.4909239374182614,0.18995544150811788,0.6409593757251763,0.473241937944362,0.4812295414866878,0.49576456069511043,0.4909239374182614,0.18995481768091566,0.6409593355228378,0.8278721843080047,0.8338146028184238,0.9584812184545229,0.4909239374182614,0.18995543903416298,0.6409593819248767,0.47324193794454716,0.4004581555675433,0.4957645117437378,0.4909239374182614,0.18995543943517273,0.6409593812339555,0.47324193794428077,0.40045825680878044,0.15258188324499253
0.4909239374182614,0.18995545015170454,0.640959359759124,0.4732419379443199,0.4812319753823816,0.4957645595263942,0.49092393741826146,0.18995545059471436,0.6409593431447218,0.4732419379443361,0.4812345187775031,0.9584812184546347,0.49092393741826146,0.18995544118624516,0.64095933697742,0.8278721843080091,0.8338134698941033,0.722231241945606,0.4909239374182614,0.18995544292484895,0.6409593415814235,0.8278721843080035,0.8670013927512569,0.9584812184928427,0.4909239374182614,0.18995496538463594,0.6409593731482995,0.47324193794432184,0.48123215063150865,0.15258188288642924,0.4909239374182614,0.18995544103103643,0.6409593367134181,0.8278721843080364,0.8338134967097368,0.9584812169029397,0.4909239374182614,0.1899554413380094,0.6409593372559295,0.827872184307989,0.8338135667076642,0.495764560475079
0.4909239374182614,0.18995544954151455,0.6409593541179688,0.827872184307996,0.8670017100519057,0.9584812184548839,0.49092393741826146,0.18995544988063862,0.6409593671635969,0.8278721843079988,0.8670020415837457,0.15258188288603616,0.49092393741826146,0.18995544267845538,0.6409593720061617,0.4732419379443122,0.4812347774361073,0.7691914194011249,0.4909239374182614,0.18995544400935663,0.6409593683910986,0.47324193794432445,0.40046002161905686,0.15258188275170384,0.4909239374182614,0.18995507845203657,0.6409593436047875,0.8278721843079965,0.8670017328970904,0.4957645595198158,0.4909239374182614,0.18995544255964308,0.640959372213456,0.4732419379442527,0.48123471526133416,0.1525818883415124,0.4909239374182614,0.18995544279463092,0.6409593717874762,0.473241937944356,0.4812345529639978,0.9584812184856962
